RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1119609,2016305837,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/24/2016,08/23/2016 11:00:00 PM,08/24/2016 09:10:00 AM,11XX BLOCK OF 18 AV E,C,C2,6400.2005,-122.308609009,47.629638672,"(47.629638672, -122.308609009)"
1119667,201721659,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/18/2017,01/18/2017 09:30:00 AM,01/18/2017 01:13:00 PM,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1119704,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1119726,201722653,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/19/2017,01/18/2017 10:00:00 PM,01/19/2017 06:00:00 AM,2XX BLOCK OF 20 AV E,C,C2,7600.2004,-122.306045532,47.620353699,"(47.620353699, -122.306045532)"
1119807,201721659,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/18/2017,01/18/2017 09:30:00 AM,01/18/2017 01:13:00 PM,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1119863,201726295,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,01/22/2017,01/20/2017 07:00:00 PM,01/22/2017 10:00:00 AM,20XX BLOCK OF E MILLER ST,C,C2,6200.202,-122.304649353,47.641727448,"(47.641727448, -122.304649353)"
1119880,201727241,1313,0,ASSLT-NONAGG,1300,ASSAULT,01/23/2017,01/23/2017 08:41:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1119883,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1120215,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1120491,201720874,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,01/17/2017,01/17/2017 08:00:00 AM,01/17/2017 07:00:00 PM,5XX BLOCK OF 20 AV E,C,C2,7600.1013,-122.305999756,47.623809814,"(47.623809814, -122.305999756)"
1120853,2016450414,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/15/2016,12/15/2016 08:22:00 PM,,10XX BLOCK OF WASHINGTON PL E,C,C2,6300.4016,-122.292877197,47.627868652,"(47.627868652, -122.292877197)"
1120869,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1121456,2016360721,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/05/2016,10/04/2016 09:00:00 PM,10/05/2016 05:30:00 AM,11XX BLOCK OF 20 AV E,C,C2,6400.3007,-122.306015015,47.629638672,"(47.629638672, -122.306015015)"
1121297,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1121526,201729493,1316,4,THREATS-OTHER,1300,THREATS,01/24/2017,01/24/2017 10:48:00 PM,,22XX BLOCK OF E ROANOKE ST,C,C2,6200.2014,-122.303413391,47.643157959,"(47.643157959, -122.303413391)"
1121609,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1121613,2016450414,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/15/2016,12/15/2016 08:22:00 PM,,10XX BLOCK OF WASHINGTON PL E,C,C2,6300.4016,-122.292877197,47.627868652,"(47.627868652, -122.292877197)"
1121981,201722653,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/19/2017,01/18/2017 10:00:00 PM,01/19/2017 06:00:00 AM,2XX BLOCK OF 20 AV E,C,C2,7600.2004,-122.306045532,47.620353699,"(47.620353699, -122.306045532)"
1122129,201720874,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,01/17/2017,01/17/2017 08:00:00 AM,01/17/2017 07:00:00 PM,5XX BLOCK OF 20 AV E,C,C2,7600.1013,-122.305999756,47.623809814,"(47.623809814, -122.305999756)"
1122323,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1122385,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1122399,2016450414,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/15/2016,12/15/2016 08:22:00 PM,,10XX BLOCK OF WASHINGTON PL E,C,C2,6300.4016,-122.292877197,47.627868652,"(47.627868652, -122.292877197)"
1122667,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1122600,2016360721,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/05/2016,10/04/2016 09:00:00 PM,10/05/2016 05:30:00 AM,11XX BLOCK OF 20 AV E,C,C2,6400.3007,-122.306015015,47.629638672,"(47.629638672, -122.306015015)"
1123567,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1124502,2016263067,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/22/2016,07/22/2016 08:00:00 AM,07/22/2016 06:00:00 PM,14XX BLOCK OF E LYNN ST,C,C2,6100.2025,-122.313041687,47.639568329,"(47.639568329, -122.313041687)"
1127027,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1127036,2016450414,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/15/2016,12/15/2016 08:22:00 PM,,10XX BLOCK OF WASHINGTON PL E,C,C2,6300.4016,-122.292877197,47.627868652,"(47.627868652, -122.292877197)"
1125279,201737317,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,01/31/2017,01/29/2017 04:00:00 PM,01/30/2017 06:00:00 AM,24XX BLOCK OF BOYER AV E,C,C2,6100.2021,-122.312942505,47.640666962,"(47.640666962, -122.312942505)"
1127534,201740530,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/02/2017,02/02/2017 10:30:00 AM,02/02/2017 11:15:00 AM,17 AV E / E ROY ST,C,C2,7600.1006,-122.309989929,47.625244141,"(47.625244141, -122.309989929)"
1129391,201740530,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/02/2017,02/02/2017 10:30:00 AM,02/02/2017 11:15:00 AM,17 AV E / E ROY ST,C,C2,7600.1006,-122.309989929,47.625244141,"(47.625244141, -122.309989929)"
1129426,201744980,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/06/2017,02/02/2017 11:00:00 PM,02/03/2017 08:00:00 AM,11XX BLOCK OF PARKSIDE DR E,C,C2,6300.4005,-122.291038513,47.629379272,"(47.629379272, -122.291038513)"
1129869,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1129877,201719208,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,01/16/2017,01/16/2017 12:50:00 PM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1130818,201740530,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/02/2017,02/02/2017 10:30:00 AM,02/02/2017 11:15:00 AM,17 AV E / E ROY ST,C,C2,7600.1006,-122.309989929,47.625244141,"(47.625244141, -122.309989929)"
1130901,201740530,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/02/2017,02/02/2017 10:30:00 AM,02/02/2017 11:15:00 AM,17 AV E / E ROY ST,C,C2,7600.1006,-122.309989929,47.625244141,"(47.625244141, -122.309989929)"
1131414,201744980,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/06/2017,02/02/2017 11:00:00 PM,02/03/2017 08:00:00 AM,11XX BLOCK OF PARKSIDE DR E,C,C2,6300.4005,-122.291038513,47.629379272,"(47.629379272, -122.291038513)"
1132431,201748355,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/09/2017,02/09/2017 09:24:00 AM,,6XX BLOCK OF 21 AV E,C,C2,7600.1001,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1131816,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1132763,201753603,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/13/2017,02/11/2017 09:45:00 AM,02/13/2017 07:30:00 AM,23XX BLOCK OF E JOHN ST,C,C2,7700.4005,-122.301811218,47.620185852,"(47.620185852, -122.301811218)"
1133609,201753603,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/13/2017,02/11/2017 09:45:00 AM,02/13/2017 07:30:00 AM,23XX BLOCK OF E JOHN ST,C,C2,7700.4005,-122.301811218,47.620185852,"(47.620185852, -122.301811218)"
1133858,201748355,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/09/2017,02/09/2017 09:24:00 AM,,6XX BLOCK OF 21 AV E,C,C2,7600.1001,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1134048,201748355,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/09/2017,02/09/2017 09:24:00 AM,,6XX BLOCK OF 21 AV E,C,C2,7600.1001,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1134120,201724245,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,01/20/2017,01/20/2017 12:07:00 AM,,12XX BLOCK OF 24 AV E,C,C2,6400.1004,-122.301635742,47.630771637,"(47.630771637, -122.301635742)"
1134123,201719208,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,01/16/2017,01/16/2017 12:50:00 PM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1134551,201744980,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/06/2017,02/02/2017 11:00:00 PM,02/03/2017 08:00:00 AM,11XX BLOCK OF PARKSIDE DR E,C,C2,6300.4005,-122.291038513,47.629379272,"(47.629379272, -122.291038513)"
1067893,2016372290,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/14/2016,10/13/2016 07:30:00 PM,10/13/2016 10:00:00 PM,17XX BLOCK OF E REPUBLICAN ST,C,C2,7600.3001,-122.309333801,47.623249054,"(47.623249054, -122.309333801)"
1136283,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1136196,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1136450,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1138598,2012145699,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,05/12/2012,05/12/2012 01:31:00 AM,,42XX BLOCK OF E MADISON ST,C,C2,6300.1012,-122.278259277,47.635616302,"(47.635616302, -122.278259277)"
1138757,2012145699,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,05/12/2012,05/12/2012 01:31:00 AM,,42XX BLOCK OF E MADISON ST,C,C2,6300.1012,-122.278259277,47.635616302,"(47.635616302, -122.278259277)"
1139267,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1139391,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1139444,201765181,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/22/2017,02/22/2017 04:00:00 AM,02/22/2017 07:00:00 AM,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1139682,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1139768,201765181,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/22/2017,02/22/2017 04:00:00 AM,02/22/2017 07:00:00 AM,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1141074,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1141203,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1141388,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1142676,201771819,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/27/2017,02/26/2017 12:00:00 PM,02/26/2017 02:30:00 PM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1143193,201771819,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/27/2017,02/26/2017 12:00:00 PM,02/26/2017 02:30:00 PM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1143341,201774473,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/01/2017,02/28/2017 11:30:00 PM,03/01/2017 04:00:00 PM,9XX BLOCK OF 18 AV E,C,C2,6400.3014,-122.308631897,47.627765656,"(47.627765656, -122.308631897)"
1143490,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1143685,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1144045,201775821,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,03/02/2017,03/02/2017 05:20:00 PM,,23 AV E / E GALER ST,C,C2,6200.3018,-122.3022995,47.632286072,"(47.632286072, -122.3022995)"
1144195,201775821,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,03/02/2017,03/02/2017 05:20:00 PM,,23 AV E / E GALER ST,C,C2,6200.3018,-122.3022995,47.632286072,"(47.632286072, -122.3022995)"
1144529,201776490,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/03/2017,03/02/2017 05:15:00 PM,03/03/2017 06:00:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5001,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1144920,201775529,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/02/2017,02/25/2017 02:00:00 PM,03/02/2017 02:00:00 PM,20XX BLOCK OF E CRESCENT DR,C,C2,6200.3010,-122.305511475,47.633209229,"(47.633209229, -122.305511475)"
1145390,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1145829,201776490,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/03/2017,03/02/2017 05:15:00 PM,03/03/2017 06:00:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5001,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1145687,201774473,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/01/2017,02/28/2017 11:30:00 PM,03/01/2017 04:00:00 PM,9XX BLOCK OF 18 AV E,C,C2,6400.3014,-122.308631897,47.627765656,"(47.627765656, -122.308631897)"
1145774,201775529,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/02/2017,02/25/2017 02:00:00 PM,03/02/2017 02:00:00 PM,20XX BLOCK OF E CRESCENT DR,C,C2,6200.3010,-122.305511475,47.633209229,"(47.633209229, -122.305511475)"
1146121,201720874,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,01/17/2017,01/17/2017 08:00:00 AM,01/17/2017 07:00:00 PM,5XX BLOCK OF 20 AV E,C,C2,7600.1013,-122.305999756,47.623809814,"(47.623809814, -122.305999756)"
1146280,201758948,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,02/17/2017,02/16/2017 01:00:00 PM,02/17/2017 10:00:00 AM,12XX BLOCK OF 23 AV E,C,C2,6400.3000,-122.3022995,47.632003784,"(47.632003784, -122.3022995)"
1146505,201781285,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/07/2017,03/06/2017 10:30:00 PM,03/07/2017 06:50:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2003,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1146708,201781285,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/07/2017,03/06/2017 10:30:00 PM,03/07/2017 06:50:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2003,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1147822,201781285,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/07/2017,03/06/2017 10:30:00 PM,03/07/2017 06:50:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2003,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1147839,201782198,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,03/07/2017,03/06/2017 08:00:00 PM,,17 AV / E MADISON ST,C,C2,7900.4005,-122.310157776,47.615589142,"(47.615589142, -122.310157776)"
1148065,201782198,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,03/07/2017,03/06/2017 08:00:00 PM,,17 AV / E MADISON ST,C,C2,7900.4005,-122.310157776,47.615589142,"(47.615589142, -122.310157776)"
1148429,201781587,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/07/2017,03/07/2017 12:12:00 PM,,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1149021,201781587,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/07/2017,03/07/2017 12:12:00 PM,,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1149178,201784564,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 04:03:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1149181,201784755,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 06:53:00 PM,,6XX BLOCK OF 21 AV E,C,C2,7600.1002,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1149588,201786058,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/10/2017,03/10/2017 08:00:00 AM,03/10/2017 05:15:00 PM,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1149792,201786058,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/10/2017,03/10/2017 08:00:00 AM,03/10/2017 05:15:00 PM,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1151774,201790611,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:00:00 AM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1149757,201784564,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 04:03:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1149836,201781587,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/07/2017,03/07/2017 12:12:00 PM,,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1149974,201784564,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 04:03:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1150589,201789395,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/13/2017,03/12/2017 01:00:00 PM,03/13/2017 10:45:00 AM,4XX BLOCK OF 25 AV E,C,C2,7700.2007,-122.299858093,47.622871399,"(47.622871399, -122.299858093)"
1150502,201789395,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/13/2017,03/12/2017 01:00:00 PM,03/13/2017 10:45:00 AM,4XX BLOCK OF 25 AV E,C,C2,7700.2007,-122.299858093,47.622871399,"(47.622871399, -122.299858093)"
1264030,2017293707,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/09/2017,08/04/2017 11:59:00 PM,08/08/2017 05:00:00 PM,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1151830,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1152084,201784564,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 04:03:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1152106,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1153209,201792706,1316,3,THREATS-KILL,1300,THREATS,03/16/2017,03/16/2017 12:26:00 AM,,17XX BLOCK OF E MADISON ST,C,C2,7900.4000,-122.309494019,47.6158638,"(47.6158638, -122.309494019)"
1152738,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1153297,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1153354,201764472,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,02/21/2017,02/21/2017 07:19:00 PM,,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1153850,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1153899,201784564,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/09/2017,03/09/2017 04:03:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
1153977,201793341,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/16/2017,03/16/2017 12:59:00 PM,,1XX BLOCK OF 23 AV E,C,C2,7600.2012,-122.302520752,47.619689941,"(47.619689941, -122.302520752)"
1154410,201786058,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/10/2017,03/10/2017 08:00:00 AM,03/10/2017 05:15:00 PM,22XX BLOCK OF EVERETT AV E,C,C2,6200.3001,-122.315208435,47.638847351,"(47.638847351, -122.315208435)"
1154456,201791335,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/14/2017,03/14/2017 10:20:00 PM,,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1154602,201793055,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/16/2017,03/15/2017 08:00:00 AM,03/16/2017 09:21:00 AM,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
1154809,201793341,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,03/16/2017,03/16/2017 12:59:00 PM,,1XX BLOCK OF 23 AV E,C,C2,7600.2012,-122.302520752,47.619689941,"(47.619689941, -122.302520752)"
